1152.628343	1155.994899	1171.205128	1170.371106	115.491316	114.791462	114.425977	114.892977
1194.988670	1197.028509	1213.530885	1211.802449	149.813242	149.784757	148.855161	149.245589
1233.681842	1238.475667	1252.468341	1253.497253	137.424108	136.496876	134.656218	134.199819
1241.797384	1246.598390	1263.303823	1259.385915	145.929037	146.936575	142.292109	145.378928
1333.427642	1338.044817	1348.672866	1347.641463	86.858203	86.808297	86.321363	86.450858
1249.453424	1251.271552	1262.432950	1260.992696	127.121119	127.521166	126.165815	126.981078
1273.336460	1276.640823	1289.648056	1288.228865	144.042302	143.263533	141.071808	141.672230
1191.878322	1196.439361	1217.449550	1215.840759	192.731721	192.514910	188.778902	189.346633
1080.708197	1086.689891	1109.405191	1111.048634	283.187050	283.605167	281.632566	280.348917
1205.684698	1212.735136	1234.323099	1232.510234	214.553341	214.764422	209.966013	210.129773
1196.032619	1199.680476	1221.742381	1220.169048	187.914437	187.134231	184.018502	183.552596
1230.409128	1234.354030	1253.424342	1254.171669	185.817225	183.960412	180.893577	180.585255
1155.441342	1160.073810	1177.938745	1177.507576	132.713337	132.757956	130.484477	131.566468
1214.807853	1220.214703	1235.829783	1235.809733	165.176364	164.570179	161.295353	161.787747
1204.883097	1211.094208	1225.575177	1227.574468	158.120662	157.637158	154.952907	154.745577
1220.753120	1222.398478	1235.883562	1237.536377	193.521069	193.221502	190.967557	189.906375
1200.197719	1205.124970	1219.442377	1219.594478	158.589346	157.957986	157.021675	156.502766
1170.608696	1173.760282	1191.352722	1189.645319	230.430361	229.084075	225.473550	227.001401
1134.333553	1140.033011	1157.362236	1158.554871	218.960729	218.775174	218.298442	217.215090
1196.173235	1202.011324	1216.437353	1218.028676	172.374171	171.518512	169.223935	169.565784
1230.710612	1232.646067	1244.879775	1246.330462	178.272818	177.394975	176.112722	175.912530
1142.711328	1148.947005	1164.527083	1168.747786	192.317583	191.942875	191.009101	189.267944
1231.677256	1238.177735	1251.327810	1251.089005	136.822019	135.820196	133.883246	134.490400
1135.218023	1139.218162	1155.634551	1155.422619	192.694930	192.289222	189.875036	190.216957
1233.961078	1239.810226	1253.419289	1253.522697	171.667840	170.682831	168.409265	168.648447
1295.385337	1301.495161	1316.339516	1317.274194	140.699967	138.492191	134.745428	134.854735
1236.189002	1239.190249	1252.516667	1255.665986	171.069801	170.542907	169.558079	167.247520
1029.370671	1033.154762	1056.292208	1052.821429	211.102033	210.139465	209.921884	211.140163
1076.535322	1082.831240	1098.162284	1099.278650	229.380998	229.709391	229.498850	229.675281
1019.968116	1023.609731	1037.617391	1039.465010	133.294682	133.616548	135.105600	135.451687
1125.513648	1128.358354	1142.085608	1141.950372	144.094362	143.224942	144.052899	144.016455
1245.175366	1249.639011	1261.786264	1260.887912	125.354127	125.400807	124.120137	123.803260
1184.256185	1185.914269	1201.889384	1200.967060	140.782709	140.817446	137.597726	139.003674
1051.855662	1056.277244	1071.374943	1069.461363	201.618888	202.487349	201.947501	201.543068
1690.860674	1693.606039	1717.322331	1719.561657	254.644857	254.561039	248.843403	247.253322
1730.233982	1735.316263	1754.665870	1752.937180	244.929063	243.654594	235.147530	237.554874
1667.678472	1671.411250	1689.085417	1689.009167	219.258138	219.976758	216.212516	216.286969
1756.275830	1758.655543	1783.570890	1786.253394	223.089028	222.526832	217.367157	214.335591
1063.098105	1066.861053	1080.353579	1080.888632	189.065491	189.018135	186.978351	187.475941
1039.875277	1046.964229	1063.068376	1063.184552	208.140992	208.808821	207.687661	208.474558
1036.820976	1043.783454	1060.823086	1061.843128	209.110457	208.998834	207.626732	208.011350
1045.355099	1051.214916	1068.003653	1066.289498	184.754000	185.614368	183.656553	184.260081
989.166182	994.375433	1008.915801	1010.017865	172.381413	172.674653	171.012808	170.069674
1001.194912	1006.320744	1023.579061	1023.367906	214.620064	214.577296	213.147193	213.083390
1009.826163	1013.336918	1035.146014	1036.762567	170.699020	170.735847	167.195384	165.947217
1037.048276	1043.034052	1066.437069	1066.158836	239.433265	240.477311	235.704130	236.648886
1020.962759	1024.015019	1040.476935	1040.435862	283.919215	283.693679	279.025640	279.468375
1701.567217	1706.333921	1726.833200	1726.642846	266.285944	264.322131	257.575219	258.443243
1560.134706	1566.304924	1588.942235	1586.820549	265.809691	264.794941	263.143804	263.106716
1255.389266	1260.832201	1280.282609	1284.080842	302.838244	303.476088	307.104730	307.644048
1562.320804	1571.919580	1601.858392	1602.115093	338.018287	334.264194	328.989957	330.351611
1179.162378	1182.882875	1199.201420	1198.371783	150.028932	152.006214	147.604010	148.525580
1240.272664	1243.915819	1256.190796	1255.009251	129.442972	129.650309	128.380268	128.816589
1088.826156	1091.340670	1113.029665	1111.348006	221.971254	220.952426	220.188856	221.037691
1026.149854	1030.054337	1047.136940	1050.257554	196.232923	196.273377	196.858104	198.555178
1213.567672	1217.535489	1232.987069	1233.347414	161.874529	161.839332	159.725926	159.509717
1167.979167	1173.332093	1189.815724	1191.435020	214.351654	214.076306	213.170961	211.548781
1056.612069	1060.504618	1077.046490	1077.135468	267.460859	267.637253	266.854951	267.189821
1229.090468	1230.952843	1243.541806	1243.756355	196.713563	196.032145	194.132059	194.969022
1131.762019	1134.684295	1149.941506	1149.069712	251.856403	252.187654	250.215596	250.047713
1013.932890	1018.881063	1045.495017	1037.574086	306.052277	304.799033	306.986132	307.261566
1061.351190	1068.609410	1089.328515	1086.755102	220.875371	220.693175	219.592322	220.865214
1287.598765	1290.527888	1304.218034	1303.088845	123.992429	124.109306	122.136292	123.109338
1265.646798	1269.723314	1290.561826	1289.306489	185.866088	185.321427	179.691615	181.197561
1213.787662	1219.059740	1233.661905	1234.881602	168.031495	167.706776	165.719833	165.246787
1121.073684	1124.555088	1146.978246	1144.554386	221.709892	221.920457	218.857186	220.946747
1348.577340	1352.857591	1367.773545	1368.757420	166.446192	167.106826	162.326084	161.894801
1164.542779	1171.518053	1195.567111	1193.227237	223.037404	222.503174	218.477486	218.357742
1214.986735	1215.880612	1236.275000	1237.785459	211.498295	213.634361	208.927332	208.520399
1183.106667	1186.011806	1203.569583	1205.008611	204.198728	204.519147	202.574328	201.384414
1228.483899	1230.227166	1252.062939	1252.174180	194.690645	194.568711	191.216242	190.548042
1222.689094	1227.748087	1245.703444	1247.824936	195.647287	196.898190	192.863620	193.231110
1272.152427	1278.095865	1293.834928	1295.107997	130.461622	131.656424	129.134403	128.843128
1116.728070	1124.623804	1142.139155	1141.566587	178.208663	178.158412	176.791493	177.186149
1281.055081	1287.138841	1302.551377	1303.161064	140.739247	139.846519	136.920446	136.599620
1230.314522	1236.350184	1249.611213	1250.718199	169.657950	169.684150	168.056522	167.165337
1218.088280	1221.252664	1236.145928	1238.726979	135.527544	135.114326	133.651762	132.211473
1196.730980	1199.539085	1215.804967	1216.977516	151.921896	151.529914	149.316466	150.268792
1220.443468	1227.633817	1243.261705	1246.920262	144.817363	143.809937	141.059922	139.195845
1205.478083	1211.355056	1227.283752	1228.487434	157.683499	156.724520	154.908506	154.935614
1233.858525	1236.872120	1256.618433	1256.777650	189.270233	189.215607	184.536540	183.978294
1239.022017	1245.274148	1261.122585	1262.499574	107.444880	108.023038	106.463984	105.389435
1278.875173	1286.166898	1299.288642	1300.934350	215.753839	215.878171	213.093786	212.865590
1266.163932	1270.746475	1281.234043	1280.086901	107.803337	107.917874	107.059446	107.617244
1602.526697	1608.574371	1631.129672	1631.364226	208.873620	209.218508	205.116750	204.580399
1035.851070	1041.262106	1057.753378	1056.079392	182.338036	181.728051	178.745707	180.299881
973.048838	977.288275	993.667825	995.139199	168.511513	168.936676	167.155029	166.899437
982.245579	988.567378	1009.281555	1010.814482	252.259415	253.195267	252.595424	251.799976
1074.121925	1077.241118	1097.209384	1098.355299	251.018902	251.761231	249.564527	249.205293
917.323446	923.069915	946.718573	945.056144	326.686593	324.841158	321.173104	321.604707
1116.436609	1117.939610	1145.194299	1143.988372	358.089510	358.759685	353.269096	354.258807
1131.821981	1134.659907	1166.720743	1163.612693	202.985377	203.383148	195.169355	196.822669
895.531842	902.401053	938.164474	934.377632	280.706764	281.961879	281.014944	281.817998
1011.983272	1018.564890	1045.250735	1039.226471	203.580413	201.964973	197.521549	200.035461
1073.801511	1081.195147	1101.505231	1101.014385	215.586152	211.899087	208.506481	207.960732
1049.893778	1055.854222	1085.234889	1083.811333	279.665657	280.114275	274.411626	274.651231
1009.637677	1015.161712	1042.161712	1045.169769	270.739710	270.954103	265.006253	264.652599
1159.619629	1166.777476	1199.451379	1196.196291	279.741048	280.303306	276.966182	276.694724
1052.473830	1059.217365	1088.959667	1079.801108	222.560098	219.547683	214.575285	216.654009
1075.565759	1080.893064	1100.046005	1099.691659	107.803956	108.514477	104.523978	105.105820
1007.312041	1014.571132	1033.468815	1032.031656	148.522183	147.807191	144.531154	146.002835
1058.221878	1065.906863	1083.780444	1083.352941	120.880361	119.578055	116.410571	116.686978
1001.336423	1008.692771	1030.239419	1028.154773	139.054573	137.341957	134.182140	135.072302
1017.090534	1023.645955	1049.557659	1048.886403	206.277178	204.741446	202.479285	202.501453
1071.174675	1077.815621	1097.296331	1095.170651	151.455554	150.594475	148.236177	148.579851
1053.532225	1061.099343	1085.718596	1084.356527	164.168099	163.537834	158.422306	158.998461
1137.644268	1144.791711	1165.785009	1166.479365	149.905011	149.650833	145.533346	144.815442
1074.915323	1081.116487	1105.994176	1099.865143	156.573104	153.669391	145.686709	153.415919
1194.530112	1201.788515	1223.383333	1221.339496	164.282924	163.768944	157.582240	159.671849
1025.012308	1029.743077	1054.998462	1051.343590	181.420215	181.028901	177.671670	180.678816
1049.326546	1054.139393	1074.235283	1074.907997	153.066415	151.952912	149.217963	149.889178
1075.871413	1082.884414	1100.921833	1099.810369	149.300745	146.858657	144.621584	145.368616
1038.103816	1043.636738	1060.435653	1061.676581	136.632413	137.131605	133.791087	133.023963
1031.186986	1034.597032	1053.431963	1051.373973	125.175775	126.009275	122.137454	123.144208
1045.361238	1052.220193	1075.244292	1075.449772	164.534786	163.564770	159.228338	158.779342
1063.190745	1070.319059	1086.836863	1087.756392	129.567930	128.829861	126.591947	125.707719
1053.342312	1060.039282	1080.089039	1079.401609	166.838901	166.025296	158.321483	158.083192
1765.438750	1771.582500	1792.792500	1792.267500	251.621154	250.345295	245.691014	247.727172
1508.531250	1509.619565	1542.614130	1539.601902	297.864118	297.552683	298.871925	301.855023
1491.883754	1490.156863	1518.774510	1522.565826	281.988126	283.092030	282.094781	284.753104
1388.187879	1398.211111	1422.560606	1423.971717	218.877620	220.266708	225.485549	225.560502
1130.525758	1131.513636	1152.737879	1154.257576	182.069900	183.324239	185.567275	187.912122
1341.118506	1346.261364	1373.308442	1374.457792	250.450126	253.151521	255.211245	257.521757
1494.338831	1494.365817	1526.895052	1523.347826	300.557778	297.736064	296.877951	299.176169
1564.447552	1566.129759	1588.790987	1591.490287	275.415366	274.530006	271.067693	271.174336
1135.562867	1136.609871	1158.482961	1162.000000	202.417400	204.460289	206.904987	207.054434
1370.989396	1372.898197	1396.806999	1400.722163	256.749740	256.054185	259.121406	259.312428
1265.758788	1269.178182	1302.520000	1291.906667	444.736241	442.416056	447.800523	445.735323
1542.340502	1553.406810	1580.229391	1571.965950	460.891505	455.451063	448.983861	451.014859
1071.414815	1076.333333	1098.755556	1098.274074	210.079996	211.982030	220.961752	215.463790
1526.924342	1528.080592	1550.483553	1547.467105	352.899444	351.907598	352.663370	351.527791
1364.394737	1367.870813	1394.763158	1401.717703	303.166177	300.645760	297.970825	301.595552
1205.367521	1204.536325	1234.038462	1243.448718	342.532722	342.769544	347.364033	350.550505
1470.743210	1483.328395	1506.002469	1511.481481	350.312630	351.866485	348.792063	348.107092
1066.222672	1071.635628	1105.684211	1098.708502	264.238581	264.201891	276.884874	270.216693
1507.897917	1515.368750	1540.097917	1539.268750	298.210879	298.720143	296.837037	294.871007
1372.261905	1373.849817	1402.443223	1406.423077	292.094856	295.119250	292.092403	287.266092
1253.853175	1251.317460	1281.813492	1284.761905	302.515810	300.786225	299.919034	302.029864
1230.584848	1225.466667	1259.496970	1259.563636	318.068258	319.160154	319.446627	316.491889
1322.990909	1325.445455	1365.942857	1368.619481	336.484539	339.314643	346.565016	344.423152
714.857143	721.622024	737.866071	738.535714	126.837528	128.086876	136.036946	138.275494
1448.512019	1472.526442	1498.911058	1503.468750	498.776682	494.016954	492.460006	492.896679
1148.725962	1182.951923	1213.139423	1218.048077	412.956218	420.303384	430.003634	429.152977
1608.557545	1621.887468	1637.342711	1659.314578	469.481352	466.081662	462.935373	460.662556
810.005348	805.443850	828.925134	837.026738	172.313683	172.698852	178.614816	177.666246
859.541806	868.364548	891.133779	901.301003	184.388107	183.494576	188.903731	198.064688
791.160784	795.996078	815.376471	817.729412	132.470237	135.353096	137.134480	137.220300
876.356190	879.108571	896.742857	903.125714	153.262836	154.653916	158.484969	156.574067
742.584314	744.560784	760.556863	762.388235	118.315971	117.669509	118.921448	121.335361
1206.561224	1200.241497	1238.411565	1247.622449	473.778517	470.528241	480.080629	476.638489
1346.745614	1343.469298	1365.135965	1379.157895	599.155747	602.421811	597.043851	596.884704
1432.041502	1433.962451	1464.626482	1477.270751	512.367725	510.165743	505.502488	506.719720
1475.056122	1476.873583	1500.581066	1499.907596	264.814535	266.678301	266.024546	264.191894
1591.064255	1596.085957	1615.755319	1613.030213	274.578368	274.144930	271.996889	271.745999
946.158333	948.675000	968.186111	968.972222	171.990040	171.340325	176.614909	175.859067
922.984568	925.327160	942.216049	945.012346	140.045204	140.323789	144.336519	142.431320
1009.784314	1008.816993	1036.133987	1032.058824	166.745312	168.047161	170.294995	169.741085
905.358553	905.618421	930.661184	931.220395	169.464113	170.220627	177.575885	177.592111
994.557276	998.671827	1021.959752	1019.817337	194.059475	193.784307	195.758966	197.683967
948.152778	951.885417	975.211806	974.857639	193.777013	195.709139	199.316673	196.331576
897.987013	899.873377	925.253247	921.422078	170.578265	172.903318	174.737591	172.117216
1127.755787	1134.649306	1157.504630	1156.021991	214.057528	215.062999	214.871586	216.336142
1098.784024	1106.011834	1130.017751	1133.538462	221.852131	223.891978	224.309541	224.032074
1020.809211	1026.289474	1042.648684	1045.721053	180.973940	181.844800	181.100912	181.148273
1019.407834	1027.099078	1049.953917	1042.774194	268.236723	267.403090	269.103409	270.208088
874.239899	875.643939	893.810606	892.272727	198.259121	198.219178	199.054759	200.750746
845.449275	849.773913	869.872464	868.724638	174.891921	173.069404	177.276344	177.168220
904.744048	907.845238	930.386905	942.095238	272.357853	273.269655	277.252166	280.855638
925.684091	930.247727	947.504545	949.177273	161.539977	160.673086	162.407457	164.807434
870.775132	878.359788	902.592593	901.936508	251.543205	252.167364	259.204820	260.707874
829.945565	836.554435	857.919355	848.870968	184.905488	184.637524	190.398767	187.017224
976.895105	976.671329	999.309441	997.349650	221.413916	223.468425	221.791931	223.802515
998.159091	1001.859504	1029.376033	1024.838843	237.045019	238.881271	237.576783	239.713552
917.870748	924.263039	952.537415	947.659864	265.581633	268.365192	275.652662	271.893951
1001.165217	1003.926087	1043.115217	1027.860870	302.953513	302.084384	304.521486	305.090440
1035.199074	1038.003086	1065.816358	1059.382716	234.140347	234.858700	234.968074	236.414180
1099.166983	1105.564516	1128.618596	1122.766603	244.461489	245.730740	243.336390	244.879746
1068.216774	1072.829677	1093.954839	1089.143226	273.764558	274.450024	273.763618	274.055345
1073.909370	1076.359447	1099.364055	1094.929339	262.963331	264.893563	263.962768	264.985151
933.516340	938.120915	956.614379	960.183007	281.304295	283.201293	283.060837	286.684403
1160.732143	1167.269481	1189.344156	1190.849026	238.295317	238.777712	237.531824	237.475787
930.362140	932.651578	949.799726	948.023320	209.030712	209.338419	211.833067	211.735511
902.509091	905.700000	922.443636	922.921818	192.459167	192.606375	194.480850	196.452869
905.308316	906.929006	926.012170	928.090264	286.548656	287.161079	289.399174	290.015916
800.617512	800.450077	818.921659	821.070661	224.724193	222.664291	227.833215	231.074942
773.286184	773.258224	791.322368	789.240132	169.495735	169.424039	172.472660	172.763615
839.349359	842.552350	860.019231	856.331197	176.265498	177.296789	182.489732	181.087509
1059.517781	1063.852774	1081.628023	1077.339972	208.794962	209.718470	209.806968	210.808421
1067.240909	1079.795455	1113.029545	1110.475000	283.153027	281.723800	284.502614	283.735013
1037.248677	1044.813051	1079.873016	1072.723104	296.965013	299.436509	306.330530	303.534525
918.112135	924.016897	951.631336	944.159754	297.780970	300.304504	307.504645	305.268743
764.310185	761.412037	782.997685	794.638889	232.417949	232.571695	242.215878	243.529384
969.731444	973.461538	986.340081	987.692308	171.682271	171.860912	171.477767	170.984612
964.003106	965.364907	981.976708	983.195652	227.134746	227.470926	228.085543	228.989454
882.580392	889.239216	907.723529	909.217647	226.259358	228.005975	233.251250	234.104450
822.321799	824.750865	844.636678	845.100346	345.146583	344.516530	349.271717	349.347318
879.456747	887.865052	906.508651	912.557093	332.778735	334.515185	338.872857	340.463376
863.277778	874.777778	894.021368	896.106838	311.387887	316.309598	319.306631	320.947312
1032.460424	1032.955407	1054.111483	1053.862876	185.773867	186.049821	186.017907	187.018788
850.776190	857.352381	887.704762	883.304762	252.671018	255.887834	268.272087	260.356771
734.435294	744.247059	766.976471	762.941176	203.401544	205.687901	217.351458	208.829074
982.634259	996.826389	1019.328704	1016.858796	296.360398	300.631123	305.662345	302.908072
891.834559	894.294118	916.448529	917.205882	265.988566	267.514558	268.676264	268.539788
1003.582251	1010.095238	1025.568182	1028.248918	307.976556	309.203299	309.319676	309.650715
958.957895	957.360000	984.776842	980.503158	308.444885	309.934883	310.192578	309.275391
1675.875630	1678.595798	1700.633613	1706.961345	355.020105	355.692462	353.673102	349.865066
1645.589418	1654.417989	1676.767196	1676.951323	314.112586	311.787707	310.691623	310.269238
1227.130326	1228.679198	1282.097744	1270.303258	452.314787	452.046182	463.247433	456.420766
1268.430127	1277.575318	1330.034483	1312.798548	430.189153	429.174105	436.959000	433.245416
1576.006504	1590.136585	1632.842276	1627.058537	364.870782	360.436951	360.571271	364.255025
1599.626770	1612.531532	1649.464607	1641.942085	349.258345	349.150389	347.160739	349.089044
1613.392513	1621.329552	1657.108338	1650.598979	333.244218	332.519839	329.988212	331.582517
1743.891156	1752.125170	1775.274830	1772.780952	253.310004	251.581706	248.207861	250.774886
1650.615504	1662.537984	1691.780620	1685.862791	365.016113	361.950839	357.417759	360.250099
1723.295259	1732.145115	1756.127874	1751.365661	312.582094	312.708123	308.289000	310.248963
1395.446138	1397.764919	1407.231206	1407.603978	166.264761	166.867601	166.096067	165.867390
1257.765741	1265.587037	1281.765123	1283.933025	216.625227	215.353974	214.401301	214.681384
1380.351190	1385.318452	1399.851190	1399.664435	194.218035	193.429160	189.664970	190.002259
1178.595213	1183.072841	1204.296566	1204.433923	269.711508	270.477727	270.888004	270.970444
1222.162539	1229.500387	1250.280186	1255.024768	271.365033	273.131208	273.196281	274.308937
1126.736097	1130.172396	1159.505561	1154.098079	295.929882	296.756680	297.296711	296.855908
1051.953333	1053.205000	1074.521667	1077.886667	258.792743	256.596433	257.331775	260.293742
1178.429733	1176.782230	1197.131243	1197.689315	223.965194	223.776894	225.571022	223.373411
1178.741379	1181.009195	1203.868966	1203.560920	295.466199	298.565885	295.484874	296.470558
1187.292308	1190.496296	1209.659829	1209.458689	215.118942	216.731319	213.408519	214.063644
1114.117647	1122.061381	1144.654731	1145.506394	254.021938	255.159681	257.480068	257.778646
1418.494398	1421.005602	1434.550420	1431.683940	179.528306	178.752548	175.135410	176.361020
1331.112976	1335.535390	1348.394737	1349.198276	171.684967	172.031281	169.273952	168.821149
1202.129630	1204.633528	1222.115010	1220.795322	187.485887	187.197989	187.225041	186.588926
1048.019697	1051.406061	1067.356566	1066.606061	203.139575	203.269794	199.390522	200.893166
1104.209302	1106.600457	1125.289363	1123.518109	196.025818	196.008683	192.753776	193.307003
1097.983333	1106.534667	1125.652000	1128.222000	273.225993	276.433368	278.511114	278.556116
1186.125822	1191.402961	1216.149671	1217.678454	319.927574	319.815434	316.247084	317.715344
1193.416667	1193.461538	1214.635897	1216.171795	301.878797	300.908419	300.292943	298.215895
982.703704	986.190476	1011.483245	1006.331570	296.668749	295.560166	298.469185	298.055742
1149.161039	1157.155844	1182.381818	1171.637662	376.940169	376.784267	377.602298	377.514705
1294.623906	1301.166730	1320.298439	1314.599924	305.396284	302.869064	300.400484	302.047512
1155.536178	1159.243506	1184.694341	1175.453154	315.890349	314.990261	315.772634	316.117439
1375.915119	1380.036804	1395.637931	1398.135610	216.958145	217.345456	211.962998	210.622615
1347.336223	1350.383504	1363.315997	1367.301550	231.214991	231.205744	228.542682	226.861325
1262.078373	1266.029762	1284.582341	1287.034722	272.920628	272.986403	270.997604	270.627617
996.327143	999.381429	1021.695714	1023.367143	244.607917	245.211564	251.222106	252.452119
1087.117188	1087.822115	1107.761418	1104.081130	303.235023	303.163187	305.661404	304.561505
1283.545068	1288.204932	1301.855442	1305.904762	170.299785	168.509697	168.424735	165.315418
1298.146465	1304.246212	1320.178451	1321.742003	228.395357	227.227796	223.831441	223.182469
1220.230854	1223.468871	1250.814325	1249.692562	210.258750	211.700880	210.586798	211.531219
1129.824763	1136.567247	1164.191060	1164.409810	303.639688	304.418607	304.802971	304.873632
1051.956303	1055.528571	1077.998319	1077.527731	290.456834	291.513842	289.325366	291.285828
1080.677831	1081.873206	1100.007177	1104.457735	239.691868	238.509124	238.982966	242.176001
1077.322222	1083.648148	1112.443519	1112.896296	285.154547	287.125872	290.288439	291.158325
1252.853333	1254.447778	1267.352778	1270.737778	193.772052	194.308147	191.760147	192.225916
1352.909828	1353.667680	1369.093549	1369.856130	232.308220	233.846578	227.934031	227.691987
1130.563620	1129.174731	1145.801971	1148.775090	171.757840	171.392631	174.311929	170.997014
1202.358491	1203.963929	1218.659267	1220.392897	161.712611	161.039903	160.568055	158.964252
1281.259398	1288.901316	1314.797932	1310.093985	286.834212	285.532143	283.215513	283.336081
1315.558752	1315.958384	1331.787332	1334.240514	268.910295	269.494640	265.669613	265.174318
1196.684656	1198.749206	1222.878307	1219.207407	240.360199	239.821000	237.280695	238.168518
1186.876603	1190.752804	1208.879808	1205.816506	194.250923	194.309288	192.918526	192.592930
1136.316638	1139.658744	1153.733871	1153.468591	160.063336	160.903674	161.045876	161.106214
1228.529365	1230.615476	1248.724206	1249.379365	251.340291	252.650774	247.935259	247.084283
1191.030449	1193.665064	1215.190705	1215.209936	315.557308	317.173115	314.737865	314.158377
1067.182796	1073.580645	1097.759857	1095.496416	318.276224	318.989292	320.778905	322.852673
1004.637037	1006.776852	1028.376852	1034.001852	253.691145	255.017227	258.166375	259.661432
850.688734	858.239257	872.147503	873.629501	186.317897	188.775900	189.365127	190.957949
863.160714	871.056548	882.939484	888.787698	188.857144	189.394634	191.488735	192.943593
1291.513948	1299.232698	1315.564795	1313.513948	205.877869	205.161803	202.337062	202.995316
1388.851732	1393.101732	1403.535405	1403.378169	147.643326	148.394153	146.302822	146.099016
1143.927273	1146.983838	1164.770370	1168.777104	216.584739	217.781468	220.252749	220.818947
1220.123427	1227.313986	1245.065734	1244.098601	237.769961	236.463264	236.926587	237.243714
1195.440084	1197.921333	1209.953602	1208.803419	161.620645	162.469754	160.583369	160.900088
1291.718919	1295.550860	1306.979853	1308.436855	288.170624	287.672363	286.178976	285.639140
1105.000000	1109.570837	1127.035211	1127.657208	238.370051	239.191183	238.152072	237.722301
1252.415264	1256.503928	1274.241302	1273.542088	217.293139	216.899347	212.006384	215.623317
1029.747984	1034.272177	1052.835685	1055.319556	250.345442	250.954458	250.722742	252.494517
970.476190	977.137931	1005.065681	1003.850575	292.841265	293.882653	302.366275	300.922041
753.792208	751.709957	770.753247	770.093074	197.901047	196.352306	204.020712	203.294626
1087.301431	1093.055456	1110.163685	1111.110912	298.090418	299.610126	301.326353	299.757760
907.283965	910.983161	934.106008	930.250670	220.811814	222.054316	227.502139	225.061110
986.330563	991.916436	1016.658818	1010.336565	280.892876	282.498444	288.216894	284.120428
1154.259690	1157.924419	1175.417313	1175.895349	217.570608	217.603908	214.943790	215.413502
1225.533659	1228.264878	1246.565366	1243.590244	184.282668	183.406760	178.814509	180.697774
1237.282609	1239.808032	1262.311349	1264.239867	254.860686	256.461866	249.930904	249.552499
1128.937500	1130.114063	1147.072656	1149.191406	261.692768	262.082147	261.382214	261.867199
1135.240188	1138.322344	1154.111983	1153.346939	262.839802	263.291463	262.654343	263.765431
1168.056989	1171.640591	1184.041129	1188.455376	268.540401	269.730451	269.126041	269.438658
871.252525	874.683502	891.263468	892.107744	191.414881	191.637222	191.875395	192.011628
845.186308	846.102132	868.719416	868.150393	197.858516	198.026640	200.693516	204.285694
1159.741723	1160.421130	1173.102483	1174.135833	199.612480	200.187487	198.999969	199.405066
1069.101563	1070.218378	1081.648065	1081.168155	166.487983	166.262864	165.168826	166.148962
1064.874576	1066.616196	1096.105085	1093.108851	276.761608	276.997550	278.835956	278.855617
1140.826087	1141.881527	1166.199678	1162.280883	164.646475	164.515290	165.108069	165.253593
1224.895895	1226.518144	1244.019631	1246.054134	230.026865	230.141206	226.812780	227.024973
1196.442529	1202.591954	1220.443966	1223.590517	253.791209	253.646003	250.678317	251.126427
1308.111908	1311.140603	1325.173123	1327.467241	152.237475	152.965607	149.657957	149.009213
1334.300287	1336.250958	1351.403736	1350.415709	136.288032	136.177800	134.061248	134.573651
1049.765616	1049.992861	1073.362284	1073.631172	278.775865	278.834344	282.480033	281.011766
